Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
02198263279373;Courbe de charge;21/12/2022;20/08/2023;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2023-04-06T14:00:00+02:00;34
2023-04-06T14:30:00+02:00;32
2023-04-06T15:00:00+02:00;36
2023-04-06T15:30:00+02:00;40
2023-04-06T16:00:00+02:00;32
2023-04-06T16:30:00+02:00;30
2023-04-06T17:00:00+02:00;42
2023-04-06T17:30:00+02:00;30
2023-04-06T18:00:00+02:00;32
2023-04-06T18:30:00+02:00;40
2023-04-06T19:00:00+02:00;38
2023-04-06T19:30:00+02:00;32
2023-04-06T20:00:00+02:00;30
2023-04-06T20:30:00+02:00;40
2023-04-06T21:00:00+02:00;2156
2023-04-06T21:30:00+02:00;456
2023-04-06T22:00:00+02:00;1578
2023-04-06T22:30:00+02:00;346
2023-04-06T23:00:00+02:00;788
2023-04-06T23:30:00+02:00;202
2023-04-07T00:00:00+02:00;188
2023-04-07T00:30:00+02:00;148
2023-04-07T01:00:00+02:00;90
2023-04-07T01:30:00+02:00;210
2023-04-07T02:00:00+02:00;184
2023-04-07T02:30:00+02:00;38
2023-04-07T03:00:00+02:00;36
2023-04-07T03:30:00+02:00;204
2023-04-07T04:00:00+02:00;26
2023-04-07T04:30:00+02:00;40
2023-04-07T05:00:00+02:00;34
2023-04-07T05:30:00+02:00;24
2023-04-07T06:00:00+02:00;38
2023-04-07T06:30:00+02:00;32
2023-04-07T07:00:00+02:00;26
2023-04-07T07:30:00+02:00;38
2023-04-07T08:00:00+02:00;28
2023-04-07T08:30:00+02:00;26
2023-04-07T09:00:00+02:00;38
2023-04-07T09:30:00+02:00;26
2023-04-07T10:00:00+02:00;32
2023-04-07T10:30:00+02:00;34
2023-04-07T11:00:00+02:00;28
2023-04-07T11:30:00+02:00;40
2023-04-07T12:00:00+02:00;26
2023-04-07T12:30:00+02:00;36
2023-04-07T13:00:00+02:00;36
2023-04-07T13:30:00+02:00;24
2023-04-07T14:00:00+02:00;36
2023-04-07T14:30:00+02:00;32
2023-04-07T15:00:00+02:00;28
2023-04-07T15:30:00+02:00;36
2023-04-07T16:00:00+02:00;30
2023-04-07T16:30:00+02:00;26
2023-04-07T17:00:00+02:00;36
2023-04-07T17:30:00+02:00;30
2023-04-07T18:00:00+02:00;30
2023-04-07T18:30:00+02:00;34
2023-04-07T19:00:00+02:00;32
2023-04-07T19:30:00+02:00;30
2023-04-07T20:00:00+02:00;32
2023-04-07T20:30:00+02:00;36
2023-04-07T21:00:00+02:00;940
2023-04-07T21:30:00+02:00;362
2023-04-07T22:00:00+02:00;200
2023-04-07T22:30:00+02:00;190
2023-04-07T23:00:00+02:00;34
2023-04-07T23:30:00+02:00;222
2023-04-08T00:00:00+02:00;30
2023-04-08T00:30:00+02:00;196
2023-04-08T01:00:00+02:00;32
2023-04-08T01:30:00+02:00;194
2023-04-08T02:00:00+02:00;42
2023-04-08T02:30:00+02:00;204
2023-04-08T03:00:00+02:00;196
2023-04-08T03:30:00+02:00;36
2023-04-08T04:00:00+02:00;30
2023-04-08T04:30:00+02:00;208
2023-04-08T05:00:00+02:00;34
2023-04-08T05:30:00+02:00;26
2023-04-08T06:00:00+02:00;36
2023-04-08T06:30:00+02:00;36
2023-04-08T07:00:00+02:00;24
2023-04-08T07:30:00+02:00;38
2023-04-08T08:00:00+02:00;36
2023-04-08T08:30:00+02:00;24
2023-04-08T09:00:00+02:00;38
2023-04-08T09:30:00+02:00;36
2023-04-08T10:00:00+02:00;26
2023-04-08T10:30:00+02:00;36
2023-04-08T11:00:00+02:00;28
2023-04-08T11:30:00+02:00;28
2023-04-08T12:00:00+02:00;34
2023-04-08T12:30:00+02:00;26
2023-04-08T13:00:00+02:00;36
2023-04-08T13:30:00+02:00;26
2023-04-08T14:00:00+02:00;34
2023-04-08T14:30:00+02:00;30
2023-04-08T15:00:00+02:00;30
2023-04-08T15:30:00+02:00;36
2023-04-08T16:00:00+02:00;28
2023-04-08T16:30:00+02:00;32
2023-04-08T17:00:00+02:00;34
2023-04-08T17:30:00+02:00;28
2023-04-08T18:00:00+02:00;32
2023-04-08T18:30:00+02:00;34
2023-04-08T19:00:00+02:00;32
2023-04-08T19:30:00+02:00;28
2023-04-08T20:00:00+02:00;40
2023-04-08T20:30:00+02:00;28
2023-04-08T21:00:00+02:00;926
2023-04-08T21:30:00+02:00;368
2023-04-08T22:00:00+02:00;194
2023-04-08T22:30:00+02:00;190
2023-04-08T23:00:00+02:00;44
2023-04-08T23:30:00+02:00;192
2023-04-09T00:00:00+02:00;30
2023-04-09T00:30:00+02:00;202
2023-04-09T01:00:00+02:00;30
2023-04-09T01:30:00+02:00;194
2023-04-09T02:00:00+02:00;32
2023-04-09T02:30:00+02:00;208
2023-04-09T03:00:00+02:00;228
2023-04-09T03:30:00+02:00;26
2023-04-09T04:00:00+02:00;38
2023-04-09T04:30:00+02:00;204
2023-04-09T05:00:00+02:00;36
2023-04-09T05:30:00+02:00;24
2023-04-09T06:00:00+02:00;36
2023-04-09T06:30:00+02:00;34
2023-04-09T07:00:00+02:00;24
2023-04-09T07:30:00+02:00;38
2023-04-09T08:00:00+02:00;24
2023-04-09T08:30:00+02:00;36
2023-04-09T09:00:00+02:00;36
2023-04-09T09:30:00+02:00;22
2023-04-09T10:00:00+02:00;38
2023-04-09T10:30:00+02:00;26
2023-04-09T11:00:00+02:00;32
2023-04-09T11:30:00+02:00;32
2023-04-09T12:00:00+02:00;30
2023-04-09T12:30:00+02:00;36
2023-04-09T13:00:00+02:00;26
2023-04-09T13:30:00+02:00;36
2023-04-09T14:00:00+02:00;36
2023-04-09T14:30:00+02:00;26
2023-04-09T15:00:00+02:00;36
2023-04-09T15:30:00+02:00;34
2023-04-09T16:00:00+02:00;26
2023-04-09T16:30:00+02:00;36
2023-04-09T17:00:00+02:00;24
2023-04-09T17:30:00+02:00;36
2023-04-09T18:00:00+02:00;34
2023-04-09T18:30:00+02:00;36
2023-04-09T19:00:00+02:00;24
2023-04-09T19:30:00+02:00;36
2023-04-09T20:00:00+02:00;34
2023-04-09T20:30:00+02:00;34
2023-04-09T21:00:00+02:00;938
2023-04-09T21:30:00+02:00;366
2023-04-09T22:00:00+02:00;202
2023-04-09T22:30:00+02:00;138
2023-04-09T23:00:00+02:00;88
2023-04-09T23:30:00+02:00;200
2023-04-10T00:00:00+02:00;36
2023-04-10T00:30:00+02:00;190
2023-04-10T01:00:00+02:00;38
2023-04-10T01:30:00+02:00;30
2023-04-10T02:00:00+02:00;194
2023-04-10T02:30:00+02:00;146
2023-04-10T03:00:00+02:00;266
2023-04-10T03:30:00+02:00;26
2023-04-10T04:00:00+02:00;40
2023-04-10T04:30:00+02:00;196
2023-04-10T05:00:00+02:00;36
2023-04-10T05:30:00+02:00;36
2023-04-10T06:00:00+02:00;28
2023-04-10T06:30:00+02:00;26
2023-04-10T07:00:00+02:00;34
2023-04-10T07:30:00+02:00;28
2023-04-10T08:00:00+02:00;34
2023-04-10T08:30:00+02:00;30
2023-04-10T09:00:00+02:00;32
2023-04-10T09:30:00+02:00;36
2023-04-10T10:00:00+02:00;26
2023-04-10T10:30:00+02:00;36
2023-04-10T11:00:00+02:00;28
2023-04-10T11:30:00+02:00;34
2023-04-10T12:00:00+02:00;34
2023-04-10T12:30:00+02:00;36
2023-04-10T13:00:00+02:00;34
2023-04-10T13:30:00+02:00;34
2023-04-10T14:00:00+02:00;30
2023-04-10T14:30:00+02:00;28
2023-04-10T15:00:00+02:00;32
2023-04-10T15:30:00+02:00;28
2023-04-10T16:00:00+02:00;34
2023-04-10T16:30:00+02:00;36
2023-04-10T17:00:00+02:00;24
2023-04-10T17:30:00+02:00;36
2023-04-10T18:00:00+02:00;34
2023-04-10T18:30:00+02:00;24
2023-04-10T19:00:00+02:00;38
2023-04-10T19:30:00+02:00;34
2023-04-10T20:00:00+02:00;24
2023-04-10T20:30:00+02:00;36
2023-04-10T21:00:00+02:00;922
2023-04-10T21:30:00+02:00;368
2023-04-10T22:00:00+02:00;202
2023-04-10T22:30:00+02:00;150
2023-04-10T23:00:00+02:00;78
2023-04-10T23:30:00+02:00;208
2023-04-11T00:00:00+02:00;38
2023-04-11T00:30:00+02:00;192
2023-04-11T01:00:00+02:00;40
2023-04-11T01:30:00+02:00;36
2023-04-11T02:00:00+02:00;194
2023-04-11T02:30:00+02:00;216
2023-04-11T03:00:00+02:00;118
2023-04-11T03:30:00+02:00;124
2023-04-11T04:00:00+02:00;40
2023-04-11T04:30:00+02:00;36
2023-04-11T05:00:00+02:00;26
2023-04-11T05:30:00+02:00;30
2023-04-11T06:00:00+02:00;32
2023-04-11T06:30:00+02:00;30
2023-04-11T07:00:00+02:00;34
2023-04-11T07:30:00+02:00;26
2023-04-11T08:00:00+02:00;36
2023-04-11T08:30:00+02:00;36
2023-04-11T09:00:00+02:00;36
2023-04-11T09:30:00+02:00;24
2023-04-11T10:00:00+02:00;38
2023-04-11T10:30:00+02:00;24
2023-04-11T11:00:00+02:00;36
2023-04-11T11:30:00+02:00;36
2023-04-11T12:00:00+02:00;36
2023-04-11T12:30:00+02:00;24
2023-04-11T13:00:00+02:00;36
2023-04-11T13:30:00+02:00;26
2023-04-11T14:00:00+02:00;30
2023-04-11T14:30:00+02:00;36
2023-04-11T15:00:00+02:00;36
2023-04-11T15:30:00+02:00;34
2023-04-11T16:00:00+02:00;32
2023-04-11T16:30:00+02:00;24
2023-04-11T17:00:00+02:00;36
2023-04-11T17:30:00+02:00;26
2023-04-11T18:00:00+02:00;32
2023-04-11T18:30:00+02:00;32
2023-04-11T19:00:00+02:00;30
2023-04-11T19:30:00+02:00;36
2023-04-11T20:00:00+02:00;24
2023-04-11T20:30:00+02:00;38
2023-04-11T21:00:00+02:00;966
2023-04-11T21:30:00+02:00;370
2023-04-11T22:00:00+02:00;192
2023-04-11T22:30:00+02:00;208
2023-04-11T23:00:00+02:00;202
2023-04-11T23:30:00+02:00;28
2023-04-12T00:00:00+02:00;202
2023-04-12T00:30:00+02:00;26
2023-04-12T01:00:00+02:00;202
2023-04-12T01:30:00+02:00;28
2023-04-12T02:00:00+02:00;38
2023-04-12T02:30:00+02:00;382
2023-04-12T03:00:00+02:00;28
2023-04-12T03:30:00+02:00;206
2023-04-12T04:00:00+02:00;38
2023-04-12T04:30:00+02:00;40
2023-04-12T05:00:00+02:00;24
2023-04-12T05:30:00+02:00;38
2023-04-12T06:00:00+02:00;20
2023-04-12T06:30:00+02:00;40
2023-04-12T07:00:00+02:00;26
2023-04-12T07:30:00+02:00;38
2023-04-12T08:00:00+02:00;24
2023-04-12T08:30:00+02:00;32
2023-04-12T09:00:00+02:00;30
2023-04-12T09:30:00+02:00;32
2023-04-12T10:00:00+02:00;36
2023-04-12T10:30:00+02:00;24
2023-04-12T11:00:00+02:00;38
2023-04-12T11:30:00+02:00;24
2023-04-12T12:00:00+02:00;38
2023-04-12T12:30:00+02:00;24
2023-04-12T13:00:00+02:00;36
2023-04-12T13:30:00+02:00;28
2023-04-12T14:00:00+02:00;34
2023-04-12T14:30:00+02:00;32
2023-04-12T15:00:00+02:00;30
2023-04-12T15:30:00+02:00;36
2023-04-12T16:00:00+02:00;24
2023-04-12T16:30:00+02:00;36
2023-04-12T17:00:00+02:00;36
2023-04-12T17:30:00+02:00;36
2023-04-12T18:00:00+02:00;44
2023-04-12T18:30:00+02:00;78
2023-04-12T19:00:00+02:00;110
2023-04-12T19:30:00+02:00;124
2023-04-12T20:00:00+02:00;126
2023-04-12T20:30:00+02:00;644
2023-04-12T21:00:00+02:00;1454
2023-04-12T21:30:00+02:00;486
2023-04-12T22:00:00+02:00;348
2023-04-12T22:30:00+02:00;312
2023-04-12T23:00:00+02:00;252
2023-04-12T23:30:00+02:00;276
2023-04-13T00:00:00+02:00;130
2023-04-13T00:30:00+02:00;294
2023-04-13T01:00:00+02:00;250
2023-04-13T01:30:00+02:00;64
2023-04-13T02:00:00+02:00;326
2023-04-13T02:30:00+02:00;148
2023-04-13T03:00:00+02:00;62
2023-04-13T03:30:00+02:00;64
2023-04-13T04:00:00+02:00;234
2023-04-13T04:30:00+02:00;68
2023-04-13T05:00:00+02:00;54
2023-04-13T05:30:00+02:00;68
2023-04-13T06:00:00+02:00;66
2023-04-13T06:30:00+02:00;54
2023-04-13T07:00:00+02:00;68
2023-04-13T07:30:00+02:00;66
2023-04-13T08:00:00+02:00;54
2023-04-13T08:30:00+02:00;68
2023-04-13T09:00:00+02:00;54
2023-04-13T09:30:00+02:00;68
2023-04-13T10:00:00+02:00;196
2023-04-13T10:30:00+02:00;70
2023-04-13T11:00:00+02:00;90
2023-04-13T11:30:00+02:00;92
2023-04-13T12:00:00+02:00;112
2023-04-13T12:30:00+02:00;104
2023-04-13T13:00:00+02:00;76
2023-04-13T13:30:00+02:00;84
2023-04-13T14:00:00+02:00;72
2023-04-13T14:30:00+02:00;86
2023-04-13T15:00:00+02:00;76
2023-04-13T15:30:00+02:00;72
2023-04-13T16:00:00+02:00;86
2023-04-13T16:30:00+02:00;76
2023-04-13T17:00:00+02:00;74
2023-04-13T17:30:00+02:00;88
2023-04-13T18:00:00+02:00;72
2023-04-13T18:30:00+02:00;94
2023-04-13T19:00:00+02:00;334
2023-04-13T19:30:00+02:00;378
2023-04-13T20:00:00+02:00;402
2023-04-13T20:30:00+02:00;1690
2023-04-13T21:00:00+02:00;2288
2023-04-13T21:30:00+02:00;756
2023-04-13T22:00:00+02:00;522
2023-04-13T22:30:00+02:00;470
2023-04-13T23:00:00+02:00;300
2023-04-13T23:30:00+02:00;354
2023-04-14T00:00:00+02:00;362
2023-04-14T00:30:00+02:00;86
2023-04-14T01:00:00+02:00;242
2023-04-14T01:30:00+02:00;86
2023-04-14T02:00:00+02:00;266
2023-04-14T02:30:00+02:00;242
2023-04-14T03:00:00+02:00;72
2023-04-14T03:30:00+02:00;148
2023-04-14T04:00:00+02:00;146
2023-04-14T04:30:00+02:00;70
2023-04-14T05:00:00+02:00;62
2023-04-14T05:30:00+02:00;64
2023-04-14T06:00:00+02:00;70
2023-04-14T06:30:00+02:00;56
2023-04-14T07:00:00+02:00;70
2023-04-14T07:30:00+02:00;384
2023-04-14T08:00:00+02:00;106
2023-04-14T08:30:00+02:00;146
2023-04-14T09:00:00+02:00;122
2023-04-14T09:30:00+02:00;140
2023-04-14T10:00:00+02:00;112
2023-04-14T10:30:00+02:00;98
2023-04-14T11:00:00+02:00;144
2023-04-14T11:30:00+02:00;100
2023-04-14T12:00:00+02:00;148
2023-04-14T12:30:00+02:00;184
2023-04-14T13:00:00+02:00;264
2023-04-14T13:30:00+02:00;240
2023-04-14T14:00:00+02:00;152
2023-04-14T14:30:00+02:00;120
2023-04-14T15:00:00+02:00;106
2023-04-14T15:30:00+02:00;120
2023-04-14T16:00:00+02:00;136
2023-04-14T16:30:00+02:00;152
2023-04-14T17:00:00+02:00;204
2023-04-14T17:30:00+02:00;126
2023-04-14T18:00:00+02:00;142
2023-04-14T18:30:00+02:00;106
2023-04-14T19:00:00+02:00;70
2023-04-14T19:30:00+02:00;86
2023-04-14T20:00:00+02:00;82
2023-04-14T20:30:00+02:00;70
2023-04-14T21:00:00+02:00;2490
2023-04-14T21:30:00+02:00;1132
2023-04-14T22:00:00+02:00;698
2023-04-14T22:30:00+02:00;604
2023-04-14T23:00:00+02:00;518
2023-04-14T23:30:00+02:00;438
2023-04-15T00:00:00+02:00;236
2023-04-15T00:30:00+02:00;392
2023-04-15T01:00:00+02:00;124
2023-04-15T01:30:00+02:00;170
2023-04-15T02:00:00+02:00;228
2023-04-15T02:30:00+02:00;66
2023-04-15T03:00:00+02:00;420
2023-04-15T03:30:00+02:00;64
2023-04-15T04:00:00+02:00;70
2023-04-15T04:30:00+02:00;224
2023-04-15T05:00:00+02:00;68
2023-04-15T05:30:00+02:00;56
2023-04-15T06:00:00+02:00;70
2023-04-15T06:30:00+02:00;56
2023-04-15T07:00:00+02:00;72
2023-04-15T07:30:00+02:00;56
2023-04-15T08:00:00+02:00;70
2023-04-15T08:30:00+02:00;56
2023-04-15T09:00:00+02:00;70
2023-04-15T09:30:00+02:00;56
2023-04-15T10:00:00+02:00;70
2023-04-15T10:30:00+02:00;362
2023-04-15T11:00:00+02:00;134
2023-04-15T11:30:00+02:00;1088
2023-04-15T12:00:00+02:00;186
2023-04-15T12:30:00+02:00;104
2023-04-15T13:00:00+02:00;850
2023-04-15T13:30:00+02:00;66
2023-04-15T14:00:00+02:00;74
2023-04-15T14:30:00+02:00;118
2023-04-15T15:00:00+02:00;542
2023-04-15T15:30:00+02:00;164
2023-04-15T16:00:00+02:00;118
2023-04-15T16:30:00+02:00;118
2023-04-15T17:00:00+02:00;162
2023-04-15T17:30:00+02:00;750
2023-04-15T18:00:00+02:00;212
2023-04-15T18:30:00+02:00;1644
2023-04-15T19:00:00+02:00;2570
2023-04-15T19:30:00+02:00;2992
2023-04-15T20:00:00+02:00;2632
2023-04-15T20:30:00+02:00;1210
2023-04-15T21:00:00+02:00;3392
2023-04-15T21:30:00+02:00;1182
2023-04-15T22:00:00+02:00;1180
2023-04-15T22:30:00+02:00;298
2023-04-15T23:00:00+02:00;468
2023-04-15T23:30:00+02:00;304
2023-04-16T00:00:00+02:00;1304
2023-04-16T00:30:00+02:00;136
2023-04-16T01:00:00+02:00;452
2023-04-16T01:30:00+02:00;868
2023-04-16T02:00:00+02:00;80
2023-04-16T02:30:00+02:00;256
2023-04-16T03:00:00+02:00;74
2023-04-16T03:30:00+02:00;78
2023-04-16T04:00:00+02:00;74
2023-04-16T04:30:00+02:00;230
2023-04-16T05:00:00+02:00;68
2023-04-16T05:30:00+02:00;58
2023-04-16T06:00:00+02:00;68
2023-04-16T06:30:00+02:00;74
2023-04-16T07:00:00+02:00;56
2023-04-16T07:30:00+02:00;70
2023-04-16T08:00:00+02:00;56
2023-04-16T08:30:00+02:00;70
2023-04-16T09:00:00+02:00;68
2023-04-16T09:30:00+02:00;404
2023-04-16T10:00:00+02:00;102
2023-04-16T10:30:00+02:00;122
2023-04-16T11:00:00+02:00;88
2023-04-16T11:30:00+02:00;116
2023-04-16T12:00:00+02:00;66
2023-04-16T12:30:00+02:00;62
2023-04-16T13:00:00+02:00;68
2023-04-16T13:30:00+02:00;72
2023-04-16T14:00:00+02:00;56
2023-04-16T14:30:00+02:00;70
2023-04-16T15:00:00+02:00;68
2023-04-16T15:30:00+02:00;62
2023-04-16T16:00:00+02:00;74
2023-04-16T16:30:00+02:00;56
2023-04-16T17:00:00+02:00;68
2023-04-16T17:30:00+02:00;70
2023-04-16T18:00:00+02:00;66
2023-04-16T18:30:00+02:00;56
2023-04-16T19:00:00+02:00;70
2023-04-16T19:30:00+02:00;98
2023-04-16T20:00:00+02:00;1514
2023-04-16T20:30:00+02:00;768
2023-04-16T21:00:00+02:00;2952
2023-04-16T21:30:00+02:00;1270
2023-04-16T22:00:00+02:00;816
2023-04-16T22:30:00+02:00;726
2023-04-16T23:00:00+02:00;502
2023-04-16T23:30:00+02:00;306
2023-04-17T00:00:00+02:00;436
2023-04-17T00:30:00+02:00;274
2023-04-17T01:00:00+02:00;270
2023-04-17T01:30:00+02:00;100
2023-04-17T02:00:00+02:00;418
2023-04-17T02:30:00+02:00;100
2023-04-17T03:00:00+02:00;266
2023-04-17T03:30:00+02:00;104
2023-04-17T04:00:00+02:00;94
2023-04-17T04:30:00+02:00;240
2023-04-17T05:00:00+02:00;82
2023-04-17T05:30:00+02:00;72
2023-04-17T06:00:00+02:00;82
2023-04-17T06:30:00+02:00;82
2023-04-17T07:00:00+02:00;80
2023-04-17T07:30:00+02:00;66
2023-04-17T08:00:00+02:00;240
2023-04-17T08:30:00+02:00;98
2023-04-17T09:00:00+02:00;140
2023-04-17T09:30:00+02:00;132
2023-04-17T10:00:00+02:00;104
2023-04-17T10:30:00+02:00;104
2023-04-17T11:00:00+02:00;146
2023-04-17T11:30:00+02:00;164
2023-04-17T12:00:00+02:00;166
2023-04-17T12:30:00+02:00;254
2023-04-17T13:00:00+02:00;150
2023-04-17T13:30:00+02:00;126
2023-04-17T14:00:00+02:00;116
2023-04-17T14:30:00+02:00;116
2023-04-17T15:00:00+02:00;166
2023-04-17T15:30:00+02:00;142
2023-04-17T16:00:00+02:00;102
2023-04-17T16:30:00+02:00;82
2023-04-17T17:00:00+02:00;98
2023-04-17T17:30:00+02:00;106
2023-04-17T18:00:00+02:00;84
2023-04-17T18:30:00+02:00;106
2023-04-17T19:00:00+02:00;598
2023-04-17T19:30:00+02:00;488
2023-04-17T20:00:00+02:00;116
2023-04-17T20:30:00+02:00;1510
2023-04-17T21:00:00+02:00;2170
2023-04-17T21:30:00+02:00;810
2023-04-17T22:00:00+02:00;718
2023-04-17T22:30:00+02:00;520
2023-04-17T23:00:00+02:00;282
2023-04-17T23:30:00+02:00;398
2023-04-18T00:00:00+02:00;242
2023-04-18T00:30:00+02:00;84
2023-04-18T01:00:00+02:00;246
2023-04-18T01:30:00+02:00;88
2023-04-18T02:00:00+02:00;80
2023-04-18T02:30:00+02:00;406
2023-04-18T03:00:00+02:00;86
2023-04-18T03:30:00+02:00;60
2023-04-18T04:00:00+02:00;238
2023-04-18T04:30:00+02:00;60
2023-04-18T05:00:00+02:00;68
2023-04-18T05:30:00+02:00;64
2023-04-18T06:00:00+02:00;64
2023-04-18T06:30:00+02:00;64
2023-04-18T07:00:00+02:00;72
2023-04-18T07:30:00+02:00;58
2023-04-18T08:00:00+02:00;412
2023-04-18T08:30:00+02:00;106
2023-04-18T09:00:00+02:00;112
2023-04-18T09:30:00+02:00;126
2023-04-18T10:00:00+02:00;90
2023-04-18T10:30:00+02:00;74
2023-04-18T11:00:00+02:00;86
2023-04-18T11:30:00+02:00;152
2023-04-18T12:00:00+02:00;126
2023-04-18T12:30:00+02:00;122
2023-04-18T13:00:00+02:00;244
2023-04-18T13:30:00+02:00;116
2023-04-18T14:00:00+02:00;82
2023-04-18T14:30:00+02:00;194
2023-04-18T15:00:00+02:00;100
2023-04-18T15:30:00+02:00;96
2023-04-18T16:00:00+02:00;100
2023-04-18T16:30:00+02:00;104
2023-04-18T17:00:00+02:00;106
2023-04-18T17:30:00+02:00;150
2023-04-18T18:00:00+02:00;158
2023-04-18T18:30:00+02:00;142
2023-04-18T19:00:00+02:00;92
2023-04-18T19:30:00+02:00;66
2023-04-18T20:00:00+02:00;348
2023-04-18T20:30:00+02:00;1046
2023-04-18T21:00:00+02:00;2808
2023-04-18T21:30:00+02:00;1090
2023-04-18T22:00:00+02:00;822
2023-04-18T22:30:00+02:00;704
2023-04-18T23:00:00+02:00;516
2023-04-18T23:30:00+02:00;1140
2023-04-19T00:00:00+02:00;714
2023-04-19T00:30:00+02:00;286
2023-04-19T01:00:00+02:00;822
2023-04-19T01:30:00+02:00;480
2023-04-19T02:00:00+02:00;248
2023-04-19T02:30:00+02:00;78
2023-04-19T03:00:00+02:00;230
2023-04-19T03:30:00+02:00;62
2023-04-19T04:00:00+02:00;70
2023-04-19T04:30:00+02:00;236
2023-04-19T05:00:00+02:00;56
2023-04-19T05:30:00+02:00;68
2023-04-19T06:00:00+02:00;66
2023-04-19T06:30:00+02:00;66
2023-04-19T07:00:00+02:00;56
2023-04-19T07:30:00+02:00;68
2023-04-19T08:00:00+02:00;398
2023-04-19T08:30:00+02:00;106
2023-04-19T09:00:00+02:00;136
2023-04-19T09:30:00+02:00;116
2023-04-19T10:00:00+02:00;102
2023-04-19T10:30:00+02:00;110
2023-04-19T11:00:00+02:00;102
2023-04-19T11:30:00+02:00;112
2023-04-19T12:00:00+02:00;158
2023-04-19T12:30:00+02:00;144
2023-04-19T13:00:00+02:00;244
2023-04-19T13:30:00+02:00;178
2023-04-19T14:00:00+02:00;124
2023-04-19T14:30:00+02:00;98
2023-04-19T15:00:00+02:00;114
2023-04-19T15:30:00+02:00;126
2023-04-19T16:00:00+02:00;128
2023-04-19T16:30:00+02:00;122
2023-04-19T17:00:00+02:00;106
2023-04-19T17:30:00+02:00;126
2023-04-19T18:00:00+02:00;134
2023-04-19T18:30:00+02:00;138
2023-04-19T19:00:00+02:00;138
2023-04-19T19:30:00+02:00;98
2023-04-19T20:00:00+02:00;82
2023-04-19T20:30:00+02:00;86
2023-04-19T21:00:00+02:00;2216
2023-04-19T21:30:00+02:00;856
2023-04-19T22:00:00+02:00;704
2023-04-19T22:30:00+02:00;474
2023-04-19T23:00:00+02:00;378
2023-04-19T23:30:00+02:00;318
2023-04-20T00:00:00+02:00;268
2023-04-20T00:30:00+02:00;254
2023-04-20T01:00:00+02:00;248
2023-04-20T01:30:00+02:00;82
2023-04-20T02:00:00+02:00;70
2023-04-20T02:30:00+02:00;416
2023-04-20T03:00:00+02:00;72
2023-04-20T03:30:00+02:00;68
2023-04-20T04:00:00+02:00;66
2023-04-20T04:30:00+02:00;230
2023-04-20T05:00:00+02:00;64
2023-04-20T05:30:00+02:00;62
2023-04-20T06:00:00+02:00;66
2023-04-20T06:30:00+02:00;60
2023-04-20T07:00:00+02:00;66
2023-04-20T07:30:00+02:00;66
2023-04-20T08:00:00+02:00;64
2023-04-20T08:30:00+02:00;56
2023-04-20T09:00:00+02:00;66
2023-04-20T09:30:00+02:00;410
2023-04-20T10:00:00+02:00;94
2023-04-20T10:30:00+02:00;86
2023-04-20T11:00:00+02:00;66
2023-04-20T11:30:00+02:00;62
2023-04-20T12:00:00+02:00;66
2023-04-20T12:30:00+02:00;64
2023-04-20T13:00:00+02:00;70
2023-04-20T13:30:00+02:00;64
2023-04-20T14:00:00+02:00;64
2023-04-20T14:30:00+02:00;66
2023-04-20T15:00:00+02:00;154
2023-04-20T15:30:00+02:00;66
2023-04-20T16:00:00+02:00;70
2023-04-20T16:30:00+02:00;80
2023-04-20T17:00:00+02:00;80
2023-04-20T17:30:00+02:00;78
2023-04-20T18:00:00+02:00;88
2023-04-20T18:30:00+02:00;106
2023-04-20T19:00:00+02:00;128
2023-04-20T19:30:00+02:00;106
2023-04-20T20:00:00+02:00;92
2023-04-20T20:30:00+02:00;68
2023-04-20T21:00:00+02:00;2364
2023-04-20T21:30:00+02:00;788
2023-04-20T22:00:00+02:00;654
2023-04-20T22:30:00+02:00;424
2023-04-20T23:00:00+02:00;292
2023-04-20T23:30:00+02:00;656
2023-04-21T00:00:00+02:00;1194
2023-04-21T00:30:00+02:00;254
2023-04-21T01:00:00+02:00;94
2023-04-21T01:30:00+02:00;964
2023-04-21T02:00:00+02:00;66
2023-04-21T02:30:00+02:00;382
2023-04-21T03:00:00+02:00;98
2023-04-21T03:30:00+02:00;72
2023-04-21T04:00:00+02:00;66
2023-04-21T04:30:00+02:00;214
2023-04-21T05:00:00+02:00;58
2023-04-21T05:30:00+02:00;64
2023-04-21T06:00:00+02:00;66
2023-04-21T06:30:00+02:00;54
2023-04-21T07:00:00+02:00;68
2023-04-21T07:30:00+02:00;66
2023-04-21T08:00:00+02:00;58
2023-04-21T08:30:00+02:00;92
2023-04-21T09:00:00+02:00;330
2023-04-21T09:30:00+02:00;64
2023-04-21T10:00:00+02:00;108
2023-04-21T10:30:00+02:00;112
2023-04-21T11:00:00+02:00;110
2023-04-21T11:30:00+02:00;194
2023-04-21T12:00:00+02:00;148
2023-04-21T12:30:00+02:00;320
2023-04-21T13:00:00+02:00;314
2023-04-21T13:30:00+02:00;188
2023-04-21T14:00:00+02:00;132
2023-04-21T14:30:00+02:00;128
2023-04-21T15:00:00+02:00;76
2023-04-21T15:30:00+02:00;86
2023-04-21T16:00:00+02:00;98
2023-04-21T16:30:00+02:00;124
2023-04-21T17:00:00+02:00;126
2023-04-21T17:30:00+02:00;232
